location;time;key_figure;value;additional_value;value_unit;source_type;source_title;source_author;source_year_of_publication;source_edition;source_url;source_url_access_date;published
Slovenia;2020-03;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0.161290323;";513160";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-03;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0.161290323;";513160";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-11;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0;"513160;1609110;513160;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-11;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0;"513160;1609110;513160;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-04;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;"513160;513160;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-04;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;1;"513160;513160;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-11;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;"145925;9221265;5043304;145925;9221265;5043304";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-03;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0.806451613;";145925;9221265;145925;9221265;5043304";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-05;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"1291379;1377366;3031369;9333984;9957632;1036863;4202962;1377366;1969989";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-06;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"1291379;1377366;3031369;9333984;9957632;1036863;4202962;1377366;1969989";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-07;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"1291379;1377366;3031369;9333984;9957632;1036863;4202962;1377366;1969989";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-08;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"1291379;1377366;3031369;9333984;9957632;1036863;4202962;1377366;1969989";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-09;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"1291379;1377366;3031369;9333984;9957632;1036863;4202962;1377366;1969989";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-10;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"1291379;1377366;3031369;9333984;9957632;1036863;4202962;1377366;1969989";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-04;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"145925;9221265;5043304";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-05;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"145925;9221265;5043304";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-06;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"145925;9221265;5043304";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-07;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"145925;9221265;5043304";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-08;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"145925;9221265;5043304";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-09;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"145925;9221265;5043304";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-10;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"145925;9221265;5043304";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-04;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"1291379;1377366;3031369;9333984;9957632;1036863;4202962;1377366;1291379;1377366;3031369;9333984;9957632;1036863;4202962;1377366;1969989";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-06;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"8181145;4660464";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-07;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"8181145;4660464";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-08;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"8181145;4660464";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-09;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"8181145;4660464";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-10;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"8181145;4660464";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-05;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;"513160;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-05;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;1;"513160;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-05;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"6391670;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-06;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;"513160;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-06;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;1;"513160;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-06;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"6391670;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-07;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;"513160;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-07;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;1;"513160;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-07;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"6391670;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-08;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;"513160;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-08;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;1;"513160;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-08;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"6391670;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-09;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;"513160;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-09;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;1;"513160;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-09;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"6391670;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-10;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;"513160;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-10;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;1;"513160;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-10;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"6391670;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-11;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0;"1291379;1377366;3031369;9333984;9957632;1036863;4202962;1377366;1969989;1291379;3031369;9333984;9957632;1036863;4202962;1969989";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-03;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0.709677419;";1291379;1377366;3031369;9333984;9957632;1291379;1377366;3031369;9333984;9957632;1036863;1291379;1377366;3031369;9333984;9957632;1036863;4202962;1291379;1377366;3031369;9333984;9957632;1036863;4202962;1377366";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-03;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;0.548387097;";8181145";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-04;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;8181145;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-11;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;0;"8181145;4660464;8181145;4660464";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-05;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"8181145;8181145;4660464";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-03;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0.064516129;";6391670";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-11;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0;"6391670;1609110;6391670;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-04;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"6391670;6391670;1609110";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-01;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-01;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-01;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-01;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-01;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-01;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-02;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-02;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-02;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-02;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-02;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Slovenia;2020-02;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-03;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;0.580645161;";8260347";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-04;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;8260347;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-11;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;0;"8260347;7572088;802446;2423825;8260347;7572088;802446;2423825";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-05;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"8260347;8260347;7572088";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-06;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0.333333333;";2258369";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-06;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0.333333333;";2258369";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-07;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;2258369;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-07;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;1;2258369;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-07;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"3314511;7398113;8213916;2258369;7398113;8213916";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-08;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;2258369;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-08;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;1;2258369;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-08;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"3314511;7398113;8213916;2258369;7398113;8213916";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-09;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;2258369;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-09;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;1;2258369;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-09;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"3314511;7398113;8213916;2258369;7398113;8213916";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-10;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;2258369;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-10;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;1;2258369;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-10;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"3314511;7398113;8213916;2258369;7398113;8213916";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-11;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0;"2258369;2258369";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-11;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0;"2258369;2258369";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-06;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"3314511;7398113;8213916;3314511;7398113;8213916;2258369;7398113;8213916";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-03;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0.741935484;";3314511";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-04;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;3314511;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-11;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"3314511;7398113;8213916;2258369;7398113;8213916;3314511;2258369";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-05;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"3314511;3314511;7398113;8213916";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-04;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"4461443;4396591;4461443";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-05;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"4461443;4396591;4461443";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-06;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"4461443;4396591;4461443";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-03;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0.677419355;";4461443;4461443;4396591;4461443;4396591;4461443";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-07;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0.032258065;"4461443;4396591;4461443;4461443;4396591;4461443;4396591";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-06;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"8260347;7572088;8260347;7572088;802446;8260347;7572088;802446;2423825";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-07;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"8260347;7572088;802446;2423825";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-08;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"8260347;7572088;802446;2423825";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-09;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"8260347;7572088;802446;2423825";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-10;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"8260347;7572088;802446;2423825";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-08;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0;"4461443;4396591;4461443;4396591";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-09;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0;"4461443;4396591;4461443;4396591";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-10;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0;"4461443;4396591;4461443;4396591";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-11;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0;"4461443;4396591;4461443;4396591";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-03;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0.451612903;";7835388;7835388;7835388";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-04;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;"7835388;7835388";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-05;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;"7835388;7835388";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-06;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;"7835388;7835388";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-07;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;"7835388;7835388";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-08;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;"7835388;7835388";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-09;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;"7835388;7835388";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-10;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;"7835388;7835388";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-11;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;"7835388;7835388";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-01;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-01;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-01;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-01;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-01;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-01;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
